building_id,raw_noise_day_dba,raw_noise_night_dba,raw_daylight_klx,raw_view_sky_sr,raw_view_greenery_sr,raw_poi_count,noise_lden,noise_lnight,daylight,view_sky,view_greenery,location_poi,dwelling_id,fli_score,linguistic_label,num_activated_rules
808,52.5344034207501,44.4358891181769,1.9855087399321143,0.0363475136185075,0.0129251819987952,160.0,52.5344034207501,44.4358891181769,1.9855087399321143,0.0363475136185075,0.0129251819987952,2.2068258760318495,554,45.239421653309265,good,5
809,51.13575721855079,44.140939414007,1.818840929575129,0.0353118531708949,0.0088626264088756,152.0,51.13575721855079,44.140939414007,1.818840929575129,0.0353118531708949,0.0088626264088756,2.184691430817599,555,40.970284199102196,fair,2
810,51.02738984877399,44.2702231773038,1.465148153421829,0.0282414898276495,0.0075639490682563,149.0,51.02738984877399,44.2702231773038,1.465148153421829,0.0282414898276495,0.0075639490682563,2.1760912590556813,556,39.999999999999986,fair,1
811,57.0545075081995,49.255451672813905,2.240116563378309,0.0341667436699979,0.0024738139297922,126.0,57.0545075081995,49.255451672813905,2.240116563378309,0.0341667436699979,0.0024738139297922,2.103803720955957,557,39.99999999999999,fair,3
812,58.323780719849,50.4414217338714,1.7701064899910688,0.0366252734615176,0.0071534903513317,140.0,58.323780719849,50.4414217338714,1.7701064899910688,0.0366252734615176,0.0071534903513317,2.1492191126553797,558,40.00000000000001,fair,1
813,57.7456688864638,50.42431772128269,1.8776257988751748,0.0355332606527957,0.0033531371946694,129.0,57.7456688864638,50.42431772128269,1.8776257988751748,0.0355332606527957,0.0033531371946694,2.113943352306837,559,40.00000000000001,fair,3
814,57.4548712089058,50.1285558796437,1.704209175963835,0.0376723949072181,0.0046271800440594,136.0,57.4548712089058,50.1285558796437,1.704209175963835,0.0376723949072181,0.0046271800440594,2.1367205671564067,560,40.0,fair,3
815,55.46529143288049,48.3262951939189,1.2092761176699265,0.0291679207248318,0.0046380862780322,142.0,55.46529143288049,48.3262951939189,1.2092761176699265,0.0291679207248318,0.0046380862780322,2.155336037465062,561,39.99999999999999,fair,3
816,52.9630294853792,45.9046824250908,1.884275504037384,0.0285243274230765,0.0070409544100769,144.0,52.9630294853792,45.9046824250908,1.884275504037384,0.0285243274230765,0.0070409544100769,2.161368002234975,562,39.99999999999999,fair,1
817,55.57397141654549,48.4772830839655,2.094712743368139,0.0382101982140963,0.0111657069103294,135.0,55.57397141654549,48.4772830839655,2.094712743368139,0.0382101982140963,0.0111657069103294,2.1335389083702174,563,40.0,fair,1
818,55.76549902450489,48.7357414847137,1.317936086022964,0.0283705898248669,0.0168010117665107,139.0,55.76549902450489,48.7357414847137,1.317936086022964,0.0283705898248669,0.0168010117665107,2.146128035678238,564,40.00000000000001,fair,1
819,58.8954542311989,47.6022363932388,1.0207508513322834,0.0204230598461654,0.006463043311509,826.0,58.8954542311989,47.6022363932388,1.0207508513322834,0.0204230598461654,0.006463043311509,2.9175055095525466,565,33.4946822095336,fair,2
820,58.4763865966923,47.7395187821931,0.98668060998361,0.0264329917315581,0.0025467766030364,820.0,58.4763865966923,47.7395187821931,0.98668060998361,0.0264329917315581,0.0025467766030364,2.9143431571194407,566,32.76335198578055,fair,4
821,43.84969202900861,33.8809360124938,1.6724491437834192,0.0345233891278081,0.0102231468253042,819.0,43.84969202900861,33.8809360124938,1.6724491437834192,0.0345233891278081,0.0102231468253042,2.9138138523837167,567,59.99999999999998,good,1
822,69.7994259354921,59.8621053029327,1.5787040300091777,0.0264613044957611,0.0016554442476885,735.0,69.7994259354921,59.8621053029327,1.5787040300091777,0.0264613044957611,0.0016554442476885,2.866877814337499,568,22.75837234711265,poor,6
823,67.2052884546425,57.7151976365904,1.8039558192926457,0.0305941383241383,0.0010372838453114,699.0,67.2052884546425,57.7151976365904,1.8039558192926457,0.0305941383241383,0.0010372838453114,2.845098040014257,569,24.69342886241129,poor,6
824,63.5999496759257,54.0416605350722,1.7053001631428355,0.0299666326578003,0.0013797643048685,694.0,63.5999496759257,54.0416605350722,1.7053001631428355,0.0299666326578003,0.0013797643048685,2.8419848045901137,570,31.42968306427687,fair,8
825,75.6759003597368,66.5000518597584,1.4262987024033469,0.0276135710817912,0.0026560474229808,795.0,75.6759003597368,66.5000518597584,1.4262987024033469,0.0276135710817912,0.0026560474229808,2.900913067737669,571,22.247433828697858,poor,6
826,47.40082006898581,37.8887902370083,2.14897320484274,0.0341561947882795,0.011187156159841,297.0,47.40082006898581,37.8887902370083,2.14897320484274,0.0341561947882795,0.011187156159841,2.4742162640762553,572,59.999999999999986,good,1
827,44.8167953264284,32.9166479879309,1.582785267927161,0.0236098480925504,0.013594246676576,297.0,44.8167953264284,32.9166479879309,1.582785267927161,0.0236098480925504,0.013594246676576,2.4742162640762553,573,60.0,good,2
828,56.20001473755814,51.621582776709786,2.0017196873405703,0.026701819599515,0.003956537907951,302.0,56.20001473755814,51.621582776709786,2.0017196873405703,0.026701819599515,0.003956537907951,2.481442628502305,574,40.00000000000001,fair,3
829,51.0520455272842,41.5627478425959,2.0368896549606257,0.0346447695813291,0.0067003006093617,322.0,51.0520455272842,41.5627478425959,2.0368896549606257,0.0346447695813291,0.0067003006093617,2.509202522331103,575,43.88117691045313,fair,3
830,65.5790118444342,54.91761204798908,2.20484520552087,0.0421288596262888,0.0128648722041446,409.0,65.5790118444342,54.91761204798908,2.20484520552087,0.0421288596262888,0.0128648722041446,2.6127838567197355,576,15.741829158042162,poor,1
831,55.2926093827721,40.6687312357606,0.47807826378183,0.0117176414307623,0.0061061252645551,406.0,55.2926093827721,40.6687312357606,0.47807826378183,0.0117176414307623,0.0061061252645551,2.60959440922522,577,16.9203080748266,poor,2
833,47.71053292785254,39.114460153405005,1.552511020416363,0.0361753464531481,0.0082029116064622,330.0,47.71053292785254,39.114460153405005,1.552511020416363,0.0361753464531481,0.0082029116064622,2.519827993775719,578,59.99999999999999,good,1
834,52.66338466094681,43.02152040630385,2.1971671057465945,0.0433463183722358,0.0062721282358562,353.0,52.66338466094681,43.02152040630385,2.1971671057465945,0.0433463183722358,0.0062721282358562,2.5490032620257876,579,45.20398078776176,good,4
835,54.5448987155713,43.1121344446009,1.6788055242878177,0.0202398989508084,0.0035988070021247,556.0,54.5448987155713,43.1121344446009,1.6788055242878177,0.0202398989508084,0.0035988070021247,2.745855195173729,580,40.00000000000001,fair,3
836,48.97786895266593,43.257824346981664,2.627335850491208,0.0372903087892088,0.0084810364792412,248.0,48.97786895266593,43.257824346981664,2.627335850491208,0.0372903087892088,0.0084810364792412,2.3961993470957363,581,50.21223674767444,good,4
837,48.291094373729265,42.58317828805052,2.8918517435584437,0.0439344204557449,0.0090392106406882,260.0,48.291094373729265,42.58317828805052,2.8918517435584437,0.0439344204557449,0.0090392106406882,2.416640507338281,582,56.78857432793214,good,4
838,65.28985562411572,49.83531676721132,1.7276924517577732,0.0247419848191293,0.0148671617999931,529.0,65.28985562411572,49.83531676721132,1.7276924517577732,0.0247419848191293,0.0148671617999931,2.724275869600789,583,39.99999999999998,fair,1
839,47.868297239878856,45.503164455862034,1.5482953878445205,0.033181972734107,0.0231091169817186,262.0,47.868297239878856,45.503164455862034,1.5482953878445205,0.033181972734107,0.0231091169817186,2.419955748489758,584,60.00000000000002,good,2
840,50.17452338094451,48.16386550197946,2.4613441539770484,0.0474186583294036,0.0151510016890596,260.0,50.17452338094451,48.16386550197946,2.4613441539770484,0.0474186583294036,0.0151510016890596,2.416640507338281,585,39.999999999999986,fair,1
841,46.20454653414548,31.02256222427807,1.788029201537679,0.0314660651509339,0.0007962621326888,73.0,46.20454653414548,31.02256222427807,1.788029201537679,0.0314660651509339,0.0007962621326888,1.869231719730976,586,40.0,fair,2
842,56.5615931250694,45.0357546712022,1.494452892106768,0.0268870690803727,0.0011880473662863,74.0,56.5615931250694,45.0357546712022,1.494452892106768,0.0268870690803727,0.0011880473662863,1.8750612633917,587,40.00000000000001,fair,3
843,49.84247965540801,37.32998560558898,1.581779192685688,0.0308821915327726,0.0013570185661212,73.0,49.84247965540801,37.32998560558898,1.581779192685688,0.0308821915327726,0.0013570185661212,1.869231719730976,588,39.99999999999999,fair,2
844,58.7362149029736,47.33449617723609,1.6535173782947503,0.0330334173205573,0.0019255458432633,74.0,58.7362149029736,47.33449617723609,1.6535173782947503,0.0330334173205573,0.0019255458432633,1.8750612633917,589,40.0,fair,3
845,53.64308718737003,44.35048205157807,1.5801441746013587,0.0292572709183254,0.0068795474239496,145.0,53.64308718737003,44.35048205157807,1.5801441746013587,0.0292572709183254,0.0068795474239496,2.164352855784437,590,40.000000000000014,fair,1
846,55.716870813485286,43.5704168418423,1.1047784308995976,0.025891789941388,0.0033693729653614,121.0,55.716870813485286,43.5704168418423,1.1047784308995976,0.025891789941388,0.0033693729653614,2.0863598306747484,591,35.93451092744302,fair,4
847,57.193351654473744,48.903800318691594,0.3591731031857351,0.0069218540225408,0.0156709456714827,60.0,57.193351654473744,48.903800318691594,0.3591731031857351,0.0069218540225408,0.0156709456714827,1.7853298350107671,592,25.093037199116505,fair,2
850,66.8022502703159,56.82459617819758,0.7633414308182692,0.0158532679141149,0.0079339223780707,64.0,66.8022502703159,56.82459617819758,0.7633414308182692,0.0158532679141149,0.0079339223780707,1.8129133566428557,593,14.693214809823788,poor,3
854,68.9162223307685,58.92112411826442,0.5721680953846304,0.0124101393471596,0.0134277732429221,61.0,68.9162223307685,58.92112411826442,0.5721680953846304,0.0124101393471596,0.0134277732429221,1.792391689498254,594,13.646829673051629,poor,3
859,55.925087071447585,45.86740407911897,0.4178175800543482,0.0082629812435326,0.0122436929290455,60.0,55.925087071447585,45.86740407911897,0.4178175800543482,0.0082629812435326,0.0122436929290455,1.7853298350107671,595,24.64894230744612,poor,2
861,60.2554404564511,54.68585740862801,0.695133388074068,0.0140594368524926,0.0096672289528375,50.0,60.2554404564511,54.68585740862801,0.695133388074068,0.0140594368524926,0.0096672289528375,1.7075701760979365,596,21.011742157070426,poor,6
870,60.951066425977906,51.757314948739584,0.3718389417494526,0.0061136406873751,0.0126107579095954,47.0,60.951066425977906,51.757314948739584,0.3718389417494526,0.0061136406873751,0.0126107579095954,1.6812412373755872,597,27.000526031450136,fair,4
873,60.43247582468969,54.745579908319435,0.51833383635749,0.0110891199074157,0.01458362954961,41.0,60.43247582468969,54.745579908319435,0.51833383635749,0.0110891199074157,0.01458362954961,1.6232492903979006,598,21.01954786149984,poor,6
886,67.47540423839594,57.74543935485872,0.6602629348324408,0.0138156025522464,0.007411317331176,40.0,67.47540423839594,57.74543935485872,0.6602629348324408,0.0138156025522464,0.007411317331176,1.6127838567197357,599,14.216287501597037,poor,3
891,58.20296997240512,49.59055299995285,0.4125633800035228,0.0099690540845565,0.0121216620465075,53.0,58.20296997240512,49.59055299995285,0.4125633800035228,0.0099690540845565,0.0121216620465075,1.7323937598229686,600,25.660057213785617,fair,2
894,60.91042168236835,53.052071348756726,0.6442947335998828,0.0139085267125103,0.0127006978028448,43.0,60.91042168236835,53.052071348756726,0.6442947335998828,0.0139085267125103,0.0127006978028448,1.6434526764861874,601,25.94307221264614,fair,6
899,70.0381118619635,60.423871365586336,2.0792819352433467,0.0489109747795414,0.0187410179977219,35.0,70.0381118619635,60.423871365586336,2.0792819352433467,0.0489109747795414,0.0187410179977219,1.5563025007672873,602,13.166666666666671,poor,1
900,64.10766563138029,55.47197810967361,2.0392401471659505,0.0484030304564562,0.0255745084653006,40.0,64.10766563138029,55.47197810967361,2.0392401471659505,0.0484030304564562,0.0255745084653006,1.6127838567197357,603,17.946751787146297,poor,3
903,67.92401984397988,52.02809427100139,2.190460508938614,0.0399812829061123,0.0059110230812392,250.0,67.92401984397988,52.02809427100139,2.190460508938614,0.0399812829061123,0.0059110230812392,2.399673721481038,604,36.86216154151343,fair,1
904,68.55335988300006,52.42109479459452,2.213613594080583,0.0487423475177244,0.0039511279377428,270.0,68.55335988300006,52.42109479459452,2.213613594080583,0.0487423475177244,0.0039511279377428,2.432969290874406,605,31.16832238695531,fair,3
905,67.4647759189297,52.0329478396139,2.7310543311960576,0.0540322496670192,0.0176342745006684,290.0,67.4647759189297,52.0329478396139,2.7310543311960576,0.0540322496670192,0.0176342745006684,2.4638929889859074,606,17.2512077294686,poor,0
906,65.8330674118956,50.6875217992706,2.667935185965461,0.0558631701964044,0.0157941745781203,306.0,65.8330674118956,50.6875217992706,2.667935185965461,0.0558631701964044,0.0157941745781203,2.4871383754771865,607,50.0,good,0
907,66.4174552002492,52.4978544003713,2.315261270504517,0.0489284076913311,0.0196572990979019,308.0,66.4174552002492,52.4978544003713,2.315261270504517,0.0489284076913311,0.0196572990979019,2.4899584794248346,608,17.15524032831081,poor,1
908,66.30464426162219,51.674661975751015,2.077181116857223,0.0466277316150809,0.01843680247782,304.0,66.30464426162219,51.674661975751015,2.077181116857223,0.0466277316150809,0.01843680247782,2.484299839346786,609,50.0,good,0
909,66.54073251672948,52.9634366731539,1.9515451932220775,0.0430184593696646,0.0175350565187951,298.0,66.54073251672948,52.9634366731539,1.9515451932220775,0.0430184593696646,0.0175350565187951,2.4756711883244296,610,16.88177712412219,poor,1
910,66.86397484617689,55.07437277944752,2.464392111314604,0.0547165926103865,0.0176914874169666,314.0,66.86397484617689,55.07437277944752,2.464392111314604,0.0547165926103865,0.0176914874169666,2.4983105537896004,611,15.652215474255891,poor,1
911,68.8738533789614,60.87833334344683,1.9818203067701927,0.0437850908240219,0.0145663456548813,321.0,68.8738533789614,60.87833334344683,1.9818203067701927,0.0437850908240219,0.0145663456548813,2.507855871695831,612,13.166666666666671,poor,1
912,48.8663083334546,36.8469956290923,2.1318751772867213,0.039491276381973,0.0032446331882982,143.0,48.8663083334546,36.8469956290923,2.1318751772867213,0.039491276381973,0.0032446331882982,2.1583624920952498,613,51.65089346952527,good,5
913,44.404627059284,34.2221509497639,1.907318010317655,0.0444300346666749,0.0066965917490369,128.0,44.404627059284,34.2221509497639,1.907318010317655,0.0444300346666749,0.0066965917490369,2.110589710299249,614,60.0,good,1
914,41.8247514637914,32.2035692323509,1.940289786820453,0.043596245180573,0.0082343548774207,123.0,41.8247514637914,32.2035692323509,1.940289786820453,0.043596245180573,0.0082343548774207,2.093421685162235,615,59.999999999999986,good,1
915,50.6866528984728,39.859642797127066,1.9354062497610909,0.0375149618333049,0.0042053880713735,136.0,50.6866528984728,39.859642797127066,1.9354062497610909,0.0375149618333049,0.0042053880713735,2.1367205671564067,616,45.57330742040375,good,3
916,43.9134322333545,30.9310409587638,1.890737316521638,0.0424929627385897,0.0015681775092658,122.0,43.9134322333545,30.9310409587638,1.890737316521638,0.0424929627385897,0.0015681775092658,2.089905111439398,617,49.84305431031439,good,2
917,43.38122646001031,30.702927950768803,1.6826482062012316,0.0404690105064439,0.004279831697456,114.0,43.38122646001031,30.702927950768803,1.6826482062012316,0.0404690105064439,0.004279831697456,2.060697840353612,618,48.616734261860266,good,2
918,52.49976174010069,42.08047607089631,2.171023902013515,0.0412777769486556,0.0049835549396772,128.0,52.49976174010069,42.08047607089631,2.171023902013515,0.0412777769486556,0.0049835549396772,2.110589710299249,619,48.42120446319891,good,5
919,47.646748922113645,36.18516040870981,1.8843471258639903,0.0449033909678689,0.0064827259339915,111.0,47.646748922113645,36.18516040870981,1.8843471258639903,0.0449033909678689,0.0064827259339915,2.0492180226701815,620,60.00000000000001,good,1
920,47.63794737840535,35.87135917341853,1.9374654075425752,0.046011004947377,0.006464262143023,102.0,47.63794737840535,35.87135917341853,1.9374654075425752,0.046011004947377,0.006464262143023,2.012837224705172,621,59.99999999999999,good,1
921,53.217178487578224,42.233263261315614,1.0721629078805084,0.0293975618945587,0.0057572805703549,112.0,53.217178487578224,42.233263261315614,1.0721629078805084,0.0293975618945587,0.0057572805703549,2.0530784434834195,622,31.91265468553187,fair,4
922,48.15521027241762,39.01704302347185,1.1667321694197126,0.0298845782889206,0.007298885252053,106.0,48.15521027241762,39.01704302347185,1.1667321694197126,0.0298845782889206,0.007298885252053,2.0293837776852097,623,31.011087068843842,fair,2
923,46.51933427997591,38.18831508766905,1.3042300776575113,0.02572658407841,0.0077054768773247,109.0,46.51933427997591,38.18831508766905,1.3042300776575113,0.02572658407841,0.0077054768773247,2.041392685158225,624,50.0,good,0
924,46.7567919488965,36.88065893104,1.457164534666149,0.0275294396791108,0.0150485954556764,106.0,46.7567919488965,36.88065893104,1.457164534666149,0.0275294396791108,0.0150485954556764,2.0293837776852097,625,57.391702658311836,good,3
925,47.87274612763569,37.1317996215223,1.4938231608865191,0.0280240105965618,0.0151355655459868,103.0,47.87274612763569,37.1317996215223,1.4938231608865191,0.0280240105965618,0.0151355655459868,2.0170333392987803,626,56.15841968837617,good,3
926,48.822102434564336,38.272772848375574,1.4882510681887442,0.0276533826817018,0.0136033543776778,99.0,48.822102434564336,38.272772848375574,1.4882510681887442,0.0276533826817018,0.0136033543776778,2.0,627,51.61643789466995,good,3
927,55.32476784400349,42.79945531891727,1.2688412720474864,0.026976298962079,0.0052487271528558,91.0,55.32476784400349,42.79945531891727,1.2688412720474864,0.026976298962079,0.0052487271528558,1.9637878273455551,628,40.00000000000002,fair,3
928,51.2555894612006,37.8558909762171,1.3527685872997377,0.0324392986066825,0.0148795865773776,268.0,51.2555894612006,37.8558909762171,1.3527685872997377,0.0324392986066825,0.0148795865773776,2.429752280002408,629,60.00000000000002,good,2
929,51.1448489939281,37.5348389903922,1.2861320076348113,0.0311347922071068,0.0154520262468625,267.0,51.1448489939281,37.5348389903922,1.2861320076348113,0.0311347922071068,0.0154520262468625,2.428134794028789,630,60.00000000000002,good,2
930,45.8832323251258,32.1985020979476,1.8943057085690755,0.0341379586603597,0.0146940071936279,251.0,45.8832323251258,32.1985020979476,1.8943057085690755,0.0341379586603597,0.0146940071936279,2.401400540781544,631,60.0,good,2
931,43.948472896502,30.2010953302851,1.8513041624408395,0.0351402434478513,0.0063369562557275,243.0,43.948472896502,30.2010953302851,1.8513041624408395,0.0351402434478513,0.0063369562557275,2.387389826338729,632,60.00000000000001,good,0
932,51.0627846708756,37.6621396553924,1.6775164546722852,0.0340355642714187,0.0161235325411502,247.0,51.0627846708756,37.6621396553924,1.6775164546722852,0.0340355642714187,0.0161235325411502,2.3944516808262164,633,60.00000000000003,good,2
933,50.0227869772597,36.3331753391428,1.9256805088646212,0.0329912483471814,0.0168382329415663,236.0,50.0227869772597,36.3331753391428,1.9256805088646212,0.0329912483471814,0.0168382329415663,2.374748346010104,634,60.000000000000014,good,2
934,43.5089648057128,29.5156945418236,1.7128622423450768,0.0330088678084326,0.0130897694221108,226.0,43.5089648057128,29.5156945418236,1.7128622423450768,0.0330088678084326,0.0130897694221108,2.3560258571931225,635,59.99999999999998,good,2
935,47.3853251611621,34.0262241235007,1.5531813903237204,0.0274162899705928,0.0243735377191126,228.0,47.3853251611621,34.0262241235007,1.5531813903237204,0.0274162899705928,0.0243735377191126,2.359835482339888,636,60.00000000000001,good,2
936,49.2691897248245,35.4603371012683,1.3005551884517983,0.0313269449094919,0.0179329701688161,237.0,49.2691897248245,35.4603371012683,1.3005551884517983,0.0313269449094919,0.0179329701688161,2.376576957056512,637,60.00000000000002,good,2
937,45.773115806359,32.7674457089065,1.2964111939940843,0.0303598405902242,0.0135835396454606,236.0,45.773115806359,32.7674457089065,1.2964111939940843,0.0303598405902242,0.0135835396454606,2.374748346010104,638,60.00000000000001,good,2
938,55.6262053200515,44.6596090911861,1.5252378378093456,0.0230173316371191,0.0059074729826287,785.0,55.6262053200515,44.6596090911861,1.5252378378093456,0.0230173316371191,0.0059074729826287,2.895422546039408,639,40.00000000000001,fair,3
939,52.5457879496397,42.443219433757505,1.7394298588056514,0.0298047581932201,0.0112491840322542,383.0,52.5457879496397,42.443219433757505,1.7394298588056514,0.0298047581932201,0.0112491840322542,2.584331224367531,640,40.00000000000001,fair,1
940,71.6463169130475,64.1620061443763,2.0616393461061033,0.0308454419919813,0.0090029575174572,1013.0,71.6463169130475,64.1620061443763,2.0616393461061033,0.0308454419919813,0.0090029575174572,3.0060379549973173,641,21.346861250130406,poor,3
941,72.5531430983877,64.9571767936203,1.985106741015304,0.0283144673057873,0.0126569845446271,976.0,72.5531430983877,64.9571767936203,1.985106741015304,0.0283144673057873,0.0126569845446271,2.989894563718773,642,21.124170206722113,poor,3
942,67.8376438842745,58.969553738855,1.6742666128314574,0.0273687440970022,0.0027723135402708,1026.0,67.8376438842745,58.969553738855,1.6742666128314574,0.0273687440970022,0.0027723135402708,3.0115704435972783,643,23.278862281459187,poor,6
943,68.4468240268598,59.718109233585,1.7301120822459315,0.0270078855972018,0.001420003453776,996.0,68.4468240268598,59.718109233585,1.7301120822459315,0.0270078855972018,0.001420003453776,2.998695158311656,644,22.35649157433744,poor,6
944,69.1802474606503,60.763920531136,1.543681976910217,0.025093756358947,0.0008386647391118,981.0,69.1802474606503,60.763920531136,1.543681976910217,0.025093756358947,0.0008386647391118,2.9921114877869495,645,22.539267816731027,poor,6
945,71.9762997138183,64.3567049479206,0.8892890191515584,0.0149497800479998,0.0024474484151863,1038.0,71.9762997138183,64.3567049479206,0.8892890191515584,0.0149497800479998,0.0024474484151863,3.016615547557177,646,21.480089935407136,poor,8
946,62.5992284271299,54.9200854964582,0.6754153283545486,0.0101377893016099,0.0004204111015438,1049.0,62.5992284271299,54.9200854964582,0.6754153283545486,0.0101377893016099,0.0004204111015438,3.0211892990699383,647,20.32301884287139,poor,10
947,51.481492601699784,44.100288472069586,2.3129857206537388,0.0342427935341501,0.014115719344538,240.0,51.481492601699784,44.100288472069586,2.3129857206537388,0.0342427935341501,0.014115719344538,2.3820170425748683,648,50.03800698283675,good,5
950,52.41234779687444,44.327881184375855,2.3032239723633423,0.0349659018871531,0.0112715511787565,250.0,52.41234779687444,44.327881184375855,2.3032239723633423,0.0349659018871531,0.0112715511787565,2.399673721481038,649,41.842749732362286,fair,3
951,57.97309952510077,50.45291632983932,1.569119024685781,0.0317426445875072,0.0035273111287577,21.0,57.97309952510077,50.45291632983932,1.569119024685781,0.0317426445875072,0.0035273111287577,1.3424226808222062,650,40.0,fair,3
952,60.184528241829895,53.18538775759467,1.513402421137042,0.0314665635541456,0.0035803546197874,22.0,60.184528241829895,53.18538775759467,1.513402421137042,0.0314665635541456,0.0035803546197874,1.3617278360175928,651,34.099584273951216,fair,6
953,52.306481788372125,45.23699849643162,1.603691307636428,0.0301375740334748,0.0049411424839863,27.0,52.306481788372125,45.23699849643162,1.603691307636428,0.0301375740334748,0.0049411424839863,1.4471580313422192,652,40.00000000000001,fair,3
954,51.00326961800836,44.00409930488262,1.3638596469519126,0.0257270657788918,0.0040972237906195,26.0,51.00326961800836,44.00409930488262,1.3638596469519126,0.0257270657788918,0.0040972237906195,1.4313637641589874,653,39.999999999999986,fair,3
955,57.17066471653069,50.171166055121795,1.8979879753024975,0.0338676250150598,0.0034512826679102,26.0,57.17066471653069,50.171166055121795,1.8979879753024975,0.0338676250150598,0.0034512826679102,1.4313637641589874,654,40.00000000000001,fair,3
956,63.30211371910256,56.29901789338051,2.564861599106597,0.0507582007320229,0.0061606229062008,31.0,63.30211371910256,56.29901789338051,2.564861599106597,0.0507582007320229,0.0061606229062008,1.505149978319906,655,15.524032512750471,poor,2
957,70.9046260203999,63.90481484229242,2.0716969266986203,0.039618550801416,0.0054300707116847,36.0,70.9046260203999,63.90481484229242,2.0716969266986203,0.039618550801416,0.0054300707116847,1.568201724066995,656,16.52026355292718,poor,4
958,72.5761830623656,65.5762495159436,3.1669225395542013,0.0650973205902004,0.0035550798770256,26.0,72.5761830623656,65.5762495159436,3.1669225395542013,0.0650973205902004,0.0035550798770256,1.4313637641589874,657,13.166666666666671,poor,2
959,71.0998843374068,64.1000206648989,2.910062319356568,0.055931449326438,0.002495330327458,25.0,71.0998843374068,64.1000206648989,2.910062319356568,0.055931449326438,0.002495330327458,1.414973347970818,658,13.166666666666671,poor,2
960,71.1421421362701,64.1422451332619,2.55468837649029,0.0487042534889641,0.0020659111910064,24.0,71.1421421362701,64.1422451332619,2.55468837649029,0.0487042534889641,0.0020659111910064,1.3979400086720375,659,13.166666666666671,poor,2
961,71.236882765718,64.2345921489389,3.1067825069852213,0.0584693838480001,0.0024718545259026,25.0,71.236882765718,64.2345921489389,3.1067825069852213,0.0584693838480001,0.0024718545259026,1.414973347970818,660,13.166666666666671,poor,2
962,70.0151149825334,63.0152588636064,2.676427030110554,0.047890877874182,0.0022063626820962,24.0,70.0151149825334,63.0152588636064,2.676427030110554,0.047890877874182,0.0022063626820962,1.3979400086720375,661,13.166666666666671,poor,2
963,70.8550604704714,63.8385604730891,2.6226723264970353,0.0541241780611661,0.0028130028751204,24.0,70.8550604704714,63.8385604730891,2.6226723264970353,0.0541241780611661,0.0028130028751204,1.3979400086720375,662,13.166666666666671,poor,2
964,69.2348554376269,62.235008555607706,2.564459616537507,0.0460692086029138,0.0020046932848356,19.0,69.2348554376269,62.235008555607706,2.564459616537507,0.0460692086029138,0.0020046932848356,1.3010299956639813,663,13.166666666666671,poor,2
965,69.28872801129414,62.288916114478766,3.0862653928238224,0.0596609801952606,0.0024129281988027,20.0,69.28872801129414,62.288916114478766,3.0862653928238224,0.0596609801952606,0.0024129281988027,1.3222192947339193,664,13.166666666666671,poor,2
966,69.55979407970003,62.55995041318095,2.898838445023299,0.0519555786976206,0.0023048721553969,20.0,69.55979407970003,62.55995041318095,2.898838445023299,0.0519555786976206,0.0023048721553969,1.3222192947339193,665,13.166666666666671,poor,2
967,69.80249796277488,62.798672392647475,3.2340360426878907,0.0598331183284767,0.0025881812175258,20.0,69.80249796277488,62.798672392647475,3.2340360426878907,0.0598331183284767,0.0025881812175258,1.3222192947339193,666,13.166666666666671,poor,2
968,69.0331004630319,62.0332340860671,2.8013854803243574,0.0491505639701907,0.0025310807335482,20.0,69.0331004630319,62.0332340860671,2.8013854803243574,0.0491505639701907,0.0025310807335482,1.3222192947339193,667,13.166666666666671,poor,2
969,70.02943023458663,63.00016117990103,3.221839541697713,0.0592015419444387,0.0023393559896028,19.0,70.02943023458663,63.00016117990103,3.221839541697713,0.0592015419444387,0.0023393559896028,1.3010299956639813,668,13.166666666666671,poor,2
970,69.90301491750321,62.86921875317648,3.1855974326116105,0.0589818859256155,0.0027690186598833,18.0,69.90301491750321,62.86921875317648,3.1855974326116105,0.0589818859256155,0.0027690186598833,1.2787536009528289,669,13.166666666666671,poor,2
971,69.33837992217354,62.31693603274359,2.9238572016321966,0.0507838392488096,0.0024247285468094,19.0,69.33837992217354,62.31693603274359,2.9238572016321966,0.0507838392488096,0.0024247285468094,1.3010299956639813,670,13.166666666666671,poor,2
972,69.36515620103148,62.314389287734045,3.251757740988476,0.0590121443585561,0.0026428948721268,18.0,69.36515620103148,62.314389287734045,3.251757740988476,0.0590121443585561,0.0026428948721268,1.2787536009528289,671,13.166666666666671,poor,2
973,68.53741625936182,61.482902899215446,1.4587003061296762,0.0256729704431908,0.0016420876267454,18.0,68.53741625936182,61.482902899215446,1.4587003061296762,0.0256729704431908,0.0016420876267454,1.2787536009528289,672,22.178916634010314,poor,4
974,68.60866813401432,61.56921090540514,3.073445942468524,0.056544170394008,0.0029135005536373,18.0,68.60866813401432,61.56921090540514,3.073445942468524,0.056544170394008,0.0029135005536373,1.2787536009528289,673,13.166666666666671,poor,2
975,69.25362625589264,62.185243212548755,2.440087089523423,0.0460867417977408,0.0024394128068292,18.0,69.25362625589264,62.185243212548755,2.440087089523423,0.0460867417977408,0.0024394128068292,1.2787536009528289,674,13.166666666666671,poor,2
976,68.30673845753181,61.217441894361066,3.404473970571462,0.0598834124722584,0.0072351186553572,17.0,68.30673845753181,61.217441894361066,3.404473970571462,0.0598834124722584,0.0072351186553572,1.255272505103306,675,13.166666666666671,poor,1
