building_id,raw_noise_day_dba,raw_noise_night_dba,raw_daylight_klx,raw_view_sky_sr,raw_view_greenery_sr,raw_poi_count,noise_lden,noise_lnight,daylight,view_sky,view_greenery,location_poi
1839,68.10925574612651,57.324840508339996,1.5891697271717657,0.02679207421384451,0.014104850271794277,227.0,68.10925574612651,57.324840508339996,1000.0,2.1135397820405637,1.093676771866586,72.97480169336615
1840,67.06535860397071,56.786400832290276,2.12254167951896,0.04351649827678835,0.013133198499807855,223.0,67.06535860397071,56.786400832290276,1000.0,3.4328753178641667,1.0183358109285174,72.73690504482768
1841,54.1883194041055,43.537136956345,1.61797045349529,0.03926690863479054,0.02115925778327598,263.0,54.1883194041055,43.537136956345,1000.0,3.0976389828935544,1.6406688693308897,74.94527109941332
1842,49.76644039495031,39.057989434023675,1.9296053360051375,0.032710152071275714,0.012776243624247851,259.0,49.76644039495031,39.057989434023675,1000.0,2.580397737309694,0.9906578669247317,74.74006391106235
1843,52.49264242720766,42.08881025070498,1.156229336772024,0.023045975651274475,0.01723798755614959,247.0,52.49264242720766,42.08881025070498,1000.0,1.8180222242642627,1.3366172784964845,74.10494687540735
1844,55.9491636766639,45.6827180165584,1.5879144956796432,0.03818594908548975,0.021123159057432405,238.0,55.9491636766639,45.6827180165584,1000.0,3.0123655922636012,1.6378698082144418,73.60810473215558
1845,62.21755052381704,51.992476414493225,2.2086653458211334,0.04464108970282981,0.012726617086660248,450.0,62.21755052381704,51.992476414493225,1000.0,3.521590685644543,0.9868098720590037,82.14306983465656
1846,62.702639893973824,52.312386780367,2.518722482089021,0.04754803156475926,0.015173397262258657,418.0,62.702639893973824,52.312386780367,1000.0,3.750909894759459,1.1765308965541623,81.15387436041927
1847,57.12517952591248,47.48531419324243,2.5960739572970453,0.0468907090539906,0.009941864118219592,436.0,57.12517952591248,47.48531419324243,1000.0,3.6990558552009074,0.7708827563305618,81.71922539889158
1848,57.12290480812838,47.09932892548707,1.4717719403975593,0.031713978026389436,0.005571630933244846,461.0,57.12290480812838,47.09932892548707,1000.0,2.501812799954771,0.4320190016684293,82.466960440994
1849,74.9273322433207,66.3759569768311,2.6878128213554175,0.04806333167937471,0.014086605335182207,48.0,74.9273322433207,66.3759569768311,1000.0,3.791560248413938,1.0922620767090838,52.30921622787394
1850,71.8638660250272,63.2621659282923,2.9709736306484,0.05447679023288192,0.011708139344689877,46.0,71.8638660250272,63.2621659282923,1000.0,4.0,0.9078380696228175,51.74910144357259
1851,66.2929767129825,58.30020230556299,1.5069667267616216,0.02742862704173273,0.012984183653296911,337.0,66.2929767129825,58.30020230556299,1000.0,2.163755368723918,1.006781340434195,78.2664520763021
1852,57.4965816428177,52.481697656813004,1.4453501658524015,0.03144994448149023,0.009627037793121653,339.0,57.4965816428177,52.481697656813004,1000.0,2.480984050508814,0.7464714203506064,78.34574911902149
1853,65.63731331345475,56.12611287332059,1.7434063250105223,0.0333759488716171,0.0130471624765843,335.0,65.63731331345475,56.12611287332059,1000.0,2.6329202860696435,1.0116646589254692,78.18668442523352
1854,69.4894661834596,60.8078086535177,2.5931225536739184,0.049152686531763946,0.010741979932677545,46.0,69.4894661834596,60.8078086535177,1000.0,3.8774959172578916,0.8329229810910945,51.74910144357259
1855,75.5558730163707,66.9974685266033,3.2408954153129743,0.060148477039024796,0.00837422083517157,41.0,75.5558730163707,66.9974685266033,1000.0,4.0,0.6493291763772316,50.23730626669911
1856,67.8407915362854,59.4147428794294,2.9394971321898917,0.05632314032048995,0.0069215550585862515,41.0,67.8407915362854,59.4147428794294,1000.0,4.0,0.536690843709926,50.23730626669911
1857,73.2457807366702,64.7006330165515,3.3406075556183494,0.062164537387791236,0.00529722794068262,39.0,73.2457807366702,64.7006330165515,1000.0,4.0,0.4107420527244112,49.58152695217852
1858,42.4089982583116,33.2750303407767,1.7571597117749278,0.026732302161505597,0.02361263374494044,439.0,42.4089982583116,33.2750303407767,1000.0,2.1088245588195402,1.8309013248496775,81.8111811264734
